"crash_date","crash_time","borough","zip_code","latitude","longitude","location","on_street_name","off_street_name","cross_street_name","number_of_persons_injured","number_of_persons_killed","number_of_pedestrians_injured","number_of_pedestrians_killed","number_of_cyclist_injured","number_of_cyclist_killed","number_of_motorist_injured","number_of_motorist_killed","contributing_factor_vehicle_1","contributing_factor_vehicle_2","contributing_factor_vehicle_3","contributing_factor_vehicle_4","contributing_factor_vehicle_5","collision_id","vehicle_type_code1","vehicle_type_code2","vehicle_type_code_3","vehicle_type_code_4","vehicle_type_code_5"
"2021-04-14T00:00:00.000","2:30","MANHATTAN","10002","40.718826","-73.98424","
,  
(40.718826, -73.98424)","ATTORNEY STREET","RIVINGTON STREET",,"0","0","0","0","0","0","0","0","Turning Improperly","Unspecified",,,,"4407400","Sedan",,,,
"2021-04-16T00:00:00.000","12:38","BROOKLYN","11203","40.65241","-73.9264","
,  
(40.65241, -73.9264)",,,"5403      CHURCH AVENUE","0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4408128","Station Wagon/Sport Utility Vehicle",,,,
"2021-04-15T00:00:00.000","13:31",,,,,,"Beadle Street","Vandervoort avenue",,"0","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Unspecified",,,,"4407806","Pick-up Truck","Box Truck",,,
"2021-04-15T00:00:00.000","15:20",,,"40.852673","-73.919106","
,  
(40.852673, -73.919106)","UNDERCLIFF AVENUE","SEDGWICK AVENUE",,"1","0","0","0","0","0","1","0","Following Too Closely","Unspecified",,,,"4408194","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-04-16T00:00:00.000","15:00",,,"40.851555","-73.952446","
,  
(40.851555, -73.952446)","CROSS BRONX EXPY",,,"0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified",,,,"4408289","Box Truck","Station Wagon/Sport Utility Vehicle",,,
"2021-04-16T00:00:00.000","12:50",,,"40.707928","-73.784294","
,  
(40.707928, -73.784294)","JAMAICA AVENUE",,,"0","0","0","0","0","0","0","0","Traffic Control Disregarded","Unspecified",,,,"4407953","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-04-06T00:00:00.000","8:50","BRONX","10466","40.891876","-73.8616","
,  
(40.891876, -73.8616)",,,"4110      CARPENTER AVENUE","0","0","0","0","0","0","0","0","Outside Car Distraction","Driver Inattention/Distraction",,,,"4408391","Sedan","Taxi",,,
"2021-04-15T00:00:00.000","0:00","QUEENS","11692","40.58947","-73.80105","
,  
(40.58947, -73.80105)",,,"207       BEACH 73 STREET","0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4408204","Sedan",,,,
"2021-04-01T00:00:00.000","4:46","MANHATTAN","10016","40.74668","-73.9745","
,  
(40.74668, -73.9745)","2 AVENUE","EAST 37 STREET",,"0","0","0","0","0","0","0","0","Turning Improperly","Turning Improperly",,,,"4407870","Sedan","Sedan",,,
"2021-04-14T00:00:00.000","22:17","BRONX","10458","40.85814","-73.895744","
,  
(40.85814, -73.895744)","EAST 184 STREET","MARION AVENUE",,"0","0","0","0","0","0","0","0","Unspecified",,,,,"4407524","Sedan",,,,
"2021-04-16T00:00:00.000","14:35","BROOKLYN","11206","40.708626","-73.94513","
,  
(40.708626, -73.94513)","MANHATTAN AVENUE","SCHOLES STREET",,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4408353","Lift Boom","Station Wagon/Sport Utility Vehicle",,,
"2021-04-14T00:00:00.000","2:09",,,,,,"EAST 128 STREET","3 AVENUE BRIDGE",,"1","0","0","0","0","0","1","0","Alcohol Involvement",,,,,"4407243","Sedan",,,,
"2021-04-14T00:00:00.000","15:25","QUEENS","11373","40.73464","-73.87421","
,  
(40.73464, -73.87421)",,,"89-21     QUEENS BOULEVARD","1","0","0","0","0","0","1","0","Reaction to Uninvolved Vehicle","Following Too Closely",,,,"4407445","Sedan","Motorcycle",,,
"2021-04-16T00:00:00.000","10:00","BROOKLYN","11210","40.62855","-73.952835","
,  
(40.62855, -73.952835)",,,"2408      AVENUE I","0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4408056","Sedan",,,,
"2021-04-14T00:00:00.000","13:40","BROOKLYN","11203","40.65563","-73.92596","
,  
(40.65563, -73.92596)","LENOX ROAD","EAST 55 STREET",,"2","0","0","0","0","0","2","0","Unspecified","Unspecified",,,,"4407327","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-04-16T00:00:00.000","10:10","QUEENS","11434","40.687046","-73.792114","
,  
(40.687046, -73.792114)","155 STREET","LINDEN BOULEVARD",,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4407784","Sedan",,,,
"2021-04-14T00:00:00.000","11:46","QUEENS","11385","40.70326","-73.86474","
,  
(40.70326, -73.86474)","MYRTLE AVENUE","84 STREET",,"1","0","1","0","0","0","0","0","Driver Inattention/Distraction",,,,,"4407928","Bike",,,,
"2021-04-06T00:00:00.000","16:00",,,"0.0000000","0.0000000","
,  
(0.0, 0.0)","BEDFORD AVENUE",,,"1","0","1","0","0","0","0","0","Driver Inattention/Distraction",,,,,"4408107","Bus",,,,
"2021-04-14T00:00:00.000","13:00","BROOKLYN","11210","40.633114","-73.94928","
,  
(40.633114, -73.94928)",,,"120       KENILWORTH PLACE","0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4407454","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-04-14T00:00:00.000","13:30","STATEN ISLAND","10304","40.62046","-74.07641","
,  
(40.62046, -74.07641)",,,"135       VANDERBILT AVENUE","0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4407372","Station Wagon/Sport Utility Vehicle",,,,
"2021-04-14T00:00:00.000","21:24","MANHATTAN","10065","40.75964","-73.95817","
,  
(40.75964, -73.95817)","FDR DRIVE","EAST 61 STREET",,"0","0","0","0","0","0","0","0","Reaction to Uninvolved Vehicle","Unspecified",,,,"4407444","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-04-13T00:00:00.000","20:15",,,"40.64254","-73.87652","
,  
(40.64254, -73.87652)","BELT PARKWAY",,,"2","0","0","0","0","0","2","0","Following Too Closely","Following Too Closely","Following Too Closely","Unspecified","Unspecified","4407756","Station Wagon/Sport Utility Vehicle","Pick-up Truck","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","Sedan"
"2021-04-15T00:00:00.000","10:30",,,"40.783146","-73.97833","
,  
(40.783146, -73.97833)","WEST 79 STREET",,,"1","0","1","0","0","0","0","0","Passing Too Closely",,,,,"4407620","Sedan",,,,
"2021-04-14T00:00:00.000","23:30","QUEENS","11433","40.705452","-73.78149","
,  
(40.705452, -73.78149)","LIBERTY AVENUE","178 STREET",,"6","0","0","0","0","0","6","0","Reaction to Uninvolved Vehicle","Unspecified",,,,"4407412","Taxi","Sedan",,,
"2021-04-15T00:00:00.000","19:00",,,"40.74425","-73.7334","
,  
(40.74425, -73.7334)","CROSS ISLAND PARKWAY","GRAND CENTRAL PARKWAY",,"0","0","0","0","0","0","0","0","Unspecified",,,,,"4407633","Station Wagon/Sport Utility Vehicle",,,,
"2021-04-14T00:00:00.000","4:35","MANHATTAN","10017","40.75348","-73.980896","
,  
(40.75348, -73.980896)","WEST 42 STREET","5 AVENUE",,"0","0","0","0","0","0","0","0","Unsafe Lane Changing","Unspecified",,,,"4407119","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-04-14T00:00:00.000","23:46","BRONX","10461","40.84307","-73.848076","
,  
(40.84307, -73.848076)","SILVER STREET","EAST TREMONT AVENUE",,"2","0","0","0","0","0","2","0","Unspecified","Unspecified",,,,"4407660","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-04-15T00:00:00.000","12:30","BROOKLYN","11204","40.620914","-73.9753","
,  
(40.620914, -73.9753)","MC DONALD AVENUE","BAY PARKWAY",,"1","0","0","0","0","0","1","0","Illnes",,,,,"4408154","Sedan",,,,
"2021-04-04T00:00:00.000","21:43","MANHATTAN","10027","40.80889","-73.95581","
,  
(40.80889, -73.95581)",,,"71        MORNINGSIDE AVENUE","0","0","0","0","0","0","0","0","Unsafe Speed","Unspecified","Unspecified",,,"4407773","Sedan","Sedan","Sedan",,
"2021-04-15T00:00:00.000","13:18","MANHATTAN","10024","40.78847","-73.968895","
,  
(40.78847, -73.968895)",,,"51        WEST 90 STREET","0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4407567","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-04-14T00:00:00.000","13:36","QUEENS","11385","40.712776","-73.90601","
,  
(40.712776, -73.90601)",,,"62-41     FOREST AVENUE","1","0","0","0","0","0","1","0","Following Too Closely","Unspecified",,,,"4407938","Pick-up Truck","Sedan",,,
"2021-04-16T00:00:00.000","0:30","QUEENS","11369","40.75868","-73.87552","
,  
(40.75868, -73.87552)","93 STREET","32 AVENUE",,"0","0","0","0","0","0","0","0","Unsafe Speed","Unspecified",,,,"4407713","Sedan",,,,
"2021-04-11T00:00:00.000","13:40",,,,,,"GRAND CENTRAL PARKWAY","PARSONS BOULEVARD",,"0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4408017","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-04-16T00:00:00.000","17:50","QUEENS","11368","40.74661","-73.86473","
,  
(40.74661, -73.86473)",,,"99-05     43 AVENUE","0","0","0","0","0","0","0","0","Alcohol Involvement","Unspecified",,,,"4408208","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-04-16T00:00:00.000","16:01","BRONX","10460","40.835705","-73.88875","
,  
(40.835705, -73.88875)","SOUTHERN BOULEVARD","EAST 173 STREET",,"0","0","0","0","0","0","0","0","Unsafe Speed","Unspecified",,,,"4408043","Sedan",,,,
"2021-03-28T00:00:00.000","18:30","BROOKLYN","11221","40.688404","-73.93803","
,  
(40.688404, -73.93803)",,,"562       QUINCY STREET","1","0","1","0","0","0","0","0","Unspecified",,,,,"4408233","Station Wagon/Sport Utility Vehicle",,,,
"2021-04-12T00:00:00.000","20:00","QUEENS","11357","40.781715","-73.823845","
,  
(40.781715, -73.823845)","144 STREET","20 AVENUE",,"1","0","1","0","0","0","0","0","Failure to Yield Right-of-Way",,,,,"4407990","Sedan",,,,
"2021-04-02T00:00:00.000","21:15",,,"40.730644","-73.97329","
,  
(40.730644, -73.97329)","FDR DRIVE",,,"0","0","0","0","0","0","0","0","Unsafe Speed","Unspecified",,,,"4408079","Sedan",,,,
"2021-04-16T00:00:00.000","15:05",,,"40.75218","-73.85201","
,  
(40.75218, -73.85201)","GRAND CENTRAL PKWY",,,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified",,,,"4408217","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-04-16T00:00:00.000","15:45","BROOKLYN","11222","40.731422","-73.94641","
,  
(40.731422, -73.94641)","GREENPOINT AVENUE","HUMBOLDT STREET",,"1","0","0","0","1","0","0","0","Failure to Yield Right-of-Way","Unspecified",,,,"4408331","Sedan","Bike",,,
"2021-04-15T00:00:00.000","8:20","MANHATTAN","10022","40.761234","-73.96389","
,  
(40.761234, -73.96389)","2 AVENUE","EAST 60 STREET",,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction",,,,,"4407698","Station Wagon/Sport Utility Vehicle",,,,
"2021-04-10T00:00:00.000","19:09","BROOKLYN","11212","40.668976","-73.90668","
,  
(40.668976, -73.90668)","STONE AVENUE","BELMONT AVENUE",,"0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4407825","Sedan","fire truck",,,
"2021-04-12T00:00:00.000","6:55",,,,,,"THROGS NECK BRIDGE",,,"1","0","0","0","0","0","1","0","Following Too Closely","Unspecified",,,,"4408411","Station Wagon/Sport Utility Vehicle","Chassis Cab",,,
"2021-04-15T00:00:00.000","18:20","BROOKLYN","11203","40.637276","-73.93177","
,  
(40.637276, -73.93177)","SCHENECTADY AVENUE","FARRAGUT ROAD",,"0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4408122","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-04-11T00:00:00.000","1:36",,,"40.788685","-73.94386","
,  
(40.788685, -73.94386)","2 AVENUE",,,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4407838","Sedan","E-Scooter",,,
"2021-04-16T00:00:00.000","22:42",,,"40.87356","-73.81853","
,  
(40.87356, -73.81853)","HUTCHINSON RIVER PARKWAY",,,"0","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Passing or Lane Usage Improper",,,,"4407948","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-04-14T00:00:00.000","23:32","MANHATTAN","10029","40.795006","-73.9485","
,  
(40.795006, -73.9485)",,,"1618      MADISON AVENUE","1","0","1","0","0","0","0","0","Driver Inattention/Distraction",,,,,"4407843","Sedan",,,,
"2021-04-15T00:00:00.000","8:30",,,"40.820095","-73.955086","
,  
(40.820095, -73.955086)","WEST 135 STREET",,,"1","0","0","0","0","0","1","0","Unspecified","Unspecified",,,,"4407515","Taxi","Station Wagon/Sport Utility Vehicle",,,
"2021-04-14T00:00:00.000","11:26",,,"40.594334","-73.990944","
,  
(40.594334, -73.990944)","BATH AVENUE",,,"1","0","1","0","0","0","0","0","Driver Inattention/Distraction",,,,,"4407312","Sedan",,,,
"2021-04-14T00:00:00.000","11:00",,,"40.666306","-73.79171","
,  
(40.666306, -73.79171)","BELT PARKWAY",,,"0","0","0","0","0","0","0","0","Unsafe Speed","Unsafe Lane Changing",,,,"4407314","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-04-14T00:00:00.000","12:37","BROOKLYN","11215","40.673008","-73.97851","
,  
(40.673008, -73.97851)",,,"162       GARFIELD PLACE","0","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Unspecified",,,,"4407489","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-04-14T00:00:00.000","0:25",,,"40.583626","-73.98407","
,  
(40.583626, -73.98407)","BELT PARKWAY",,,"0","0","0","0","0","0","0","0","Unsafe Speed",,,,,"4407656","Station Wagon/Sport Utility Vehicle",,,,
"2021-04-14T00:00:00.000","12:45","BRONX","10468","40.874474","-73.90031","
,  
(40.874474, -73.90031)","WEBB AVENUE","RESERVOIR AVENUE",,"0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4407332","Sedan","Sedan",,,
"2021-04-14T00:00:00.000","14:25","BROOKLYN","11204","40.633995","-73.98138","
,  
(40.633995, -73.98138)",,,"1616      43 STREET","1","0","0","0","0","0","1","0","Unspecified","Unspecified",,,,"4407506","Taxi","Station Wagon/Sport Utility Vehicle",,,
"2021-04-14T00:00:00.000","23:20",,,"40.772327","-73.94531","
,  
(40.772327, -73.94531)","FDR DRIVE",,,"1","0","0","0","0","0","1","0","Unspecified","Unspecified",,,,"4408401","Sedan","Sedan",,,
"2021-04-15T00:00:00.000","18:45","BROOKLYN","11206","40.704937","-73.94932","
,  
(40.704937, -73.94932)",,,"545       BROADWAY","0","0","0","0","0","0","0","0","Other Vehicular","Other Vehicular",,,,"4407677","Sedan","Box Truck",,,
"2021-04-14T00:00:00.000","15:34","BROOKLYN","11232","40.653873","-74.008156","
,  
(40.653873, -74.008156)","39 STREET","3 AVENUE",,"1","0","1","0","0","0","0","0","Reaction to Uninvolved Vehicle",,,,,"4407359","Sedan",,,,
"2021-04-15T00:00:00.000","3:46",,,,,,"FDR DRIVE","EAST 117 STREET",,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction",,,,,"4407533","Sedan",,,,
"2021-04-08T00:00:00.000","0:00",,,"40.677917","-73.93861","
,  
(40.677917, -73.93861)","ATLANTIC AVENUE",,,"1","0","0","0","0","0","1","0","Following Too Closely","Unspecified","Unspecified","Unspecified",,"4408266","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","Box Truck","Sedan",
"2021-04-14T00:00:00.000","13:20","BROOKLYN","11223","40.59857","-73.9689","
,  
(40.59857, -73.9689)",,,"2115      EAST 3 STREET","0","0","0","0","0","0","0","0","Unspecified","Unspecified","Unspecified",,,"4407696","Sedan","Sedan","Sedan",,
"2021-04-14T00:00:00.000","6:15",,,"40.809563","-73.92923","
,  
(40.809563, -73.92923)","EAST 135 STREET","3 AVENUE",,"0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4407261","Tractor Truck Diesel","Sedan",,,
"2021-04-16T00:00:00.000","15:12","BROOKLYN","11238","40.68836","-73.96444","
,  
(40.68836, -73.96444)",,,"284       LAFAYETTE AVENUE","1","0","0","0","1","0","0","0","Unspecified","Unspecified",,,,"4407857","Sedan","Bike",,,
"2021-04-14T00:00:00.000","19:30","BROOKLYN","11212","40.666737","-73.90224","
,  
(40.666737, -73.90224)","JUNIUS STREET","BLAKE AVENUE",,"0","0","0","0","0","0","0","0","Failure to Yield Right-of-Way","Unspecified",,,,"4407490","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-04-14T00:00:00.000","10:30","QUEENS","11379","40.713173","-73.90076","
,  
(40.713173, -73.90076)","FRESH POND ROAD","62 ROAD",,"1","0","0","0","0","0","1","0","Unspecified",,,,,"4407788","Station Wagon/Sport Utility Vehicle",,,,
"2021-04-15T00:00:00.000","6:00","QUEENS","11001","40.73006","-73.710754","
,  
(40.73006, -73.710754)",,,"87-33     LITTLE NECK PARKWAY","0","0","0","0","0","0","0","0","Unspecified",,,,,"4408379","Station Wagon/Sport Utility Vehicle",,,,
"2021-04-13T00:00:00.000","16:20","BROOKLYN","11203","40.652317","-73.92752","
,  
(40.652317, -73.92752)","EAST 53 STREET","CHURCH AVENUE",,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4408103","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-04-15T00:00:00.000","1:20",,,"40.76122","-73.93056","
,  
(40.76122, -73.93056)","CRESCENT STREET",,,"1","0","0","0","1","0","0","0","Unspecified",,,,,"4408076","Bike",,,,
"2021-04-12T00:00:00.000","18:00",,,"40.588722","-73.960464","
,  
(40.588722, -73.960464)","CONEY ISLAND AVENUE",,,"0","0","0","0","0","0","0","0","Failure to Yield Right-of-Way","Unspecified",,,,"4408049","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-04-14T00:00:00.000","17:25",,,"40.643456","-73.972725","
,  
(40.643456, -73.972725)","BEVERLEY ROAD",,,"0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4407527","Sedan","Sedan",,,
"2021-04-12T00:00:00.000","19:45","BRONX","10467","40.865532","-73.86238","
,  
(40.865532, -73.86238)","ALLERTON AVENUE","BOSTON ROAD",,"0","0","0","0","0","0","0","0","Other Vehicular",,,,,"4407836","Sedan",,,,
"2021-04-16T00:00:00.000","16:46",,,"40.67612","-73.936005","
,  
(40.67612, -73.936005)","TROY AVENUE",,,"1","0","1","0","0","0","0","0","Unspecified",,,,,"4408274","Station Wagon/Sport Utility Vehicle",,,,
"2021-04-15T00:00:00.000","9:20",,,"40.620663","-74.1524","
,  
(40.620663, -74.1524)","RICHMOND AVENUE","ANITA STREET",,"1","0","0","0","0","0","1","0","Unsafe Lane Changing","Unspecified",,,,"4407547","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-04-15T00:00:00.000","13:30","QUEENS","11378","40.72166","-73.888664","
,  
(40.72166, -73.888664)",,,"60-74     70 STREET","0","0","0","0","0","0","0","0","Failure to Yield Right-of-Way","Unspecified",,,,"4407815","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-04-14T00:00:00.000","17:45","QUEENS","11426","40.733723","-73.72516","
,  
(40.733723, -73.72516)",,,"241-15    HILLSIDE AVENUE","0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4408375","Sedan","Sedan",,,
"2021-04-14T00:00:00.000","9:30",,,"40.745686","-73.97213","
,  
(40.745686, -73.97213)","EAST 37 STREET","QUEENS MIDTOWN TUNNEL EXIT",,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4407279","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-04-14T00:00:00.000","0:00","BRONX","10463","40.875294","-73.9088","
,  
(40.875294, -73.9088)",,,"5240      BROADWAY","0","0","0","0","0","0","0","0","Unspecified",,,,,"4407331","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-04-15T00:00:00.000","16:54","BRONX","10454","40.803555","-73.91184","
,  
(40.803555, -73.91184)","WILLOW AVENUE","EAST 137 STREET",,"1","0","0","0","0","0","1","0","Unspecified","Unspecified",,,,"4407686","Sedan","Sedan",,,
"2021-04-15T00:00:00.000","19:20",,,"40.7605","-73.95699","
,  
(40.7605, -73.95699)","FDR DRIVE",,,"0","0","0","0","0","0","0","0","Pavement Slippery","Following Too Closely",,,,"4408398","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-04-16T00:00:00.000","0:17",,,"40.661995","-73.91959","
,  
(40.661995, -73.91959)","EAST 98 STREET","TAPSCOTT STREET",,"0","0","0","0","0","0","0","0","Unspecified",,,,,"4408066","Sedan",,,,
"2021-04-16T00:00:00.000","13:02","BROOKLYN","11205","40.69045","-73.959435","
,  
(40.69045, -73.959435)","DE KALB AVENUE","TAAFFE PLACE",,"0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified",,,,"4408309","Station Wagon/Sport Utility Vehicle","Box Truck",,,
"2021-04-16T00:00:00.000","11:38","BROOKLYN","11212","40.658672","-73.90019","
,  
(40.658672, -73.90019)","NEW LOTS AVENUE","JUNIUS STREET",,"1","0","1","0","0","0","0","0","Unspecified",,,,,"4408068","Station Wagon/Sport Utility Vehicle",,,,
"2021-04-15T00:00:00.000","22:50",,,"40.711227","-73.72826","
,  
(40.711227, -73.72826)","CROSS ISLAND PARKWAY","HEMPSTEAD AVENUE",,"0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4407691","Station Wagon/Sport Utility Vehicle",,,,
"2021-04-14T00:00:00.000","13:07","BROOKLYN","11206","40.700485","-73.93637","
,  
(40.700485, -73.93637)","BUSHWICK AVENUE","GARDEN STREET",,"1","0","0","0","1","0","0","0","Following Too Closely","Unspecified",,,,"4407353","Bike","Station Wagon/Sport Utility Vehicle",,,
"2021-04-14T00:00:00.000","18:49","BRONX","10455","40.816555","-73.91755","
,  
(40.816555, -73.91755)",,,"560       MELROSE AVENUE","0","0","0","0","0","0","0","0","Turning Improperly","Unspecified",,,,"4407433","Station Wagon/Sport Utility Vehicle",,,,
"2021-04-15T00:00:00.000","22:35",,,"40.861862","-73.91282","
,  
(40.861862, -73.91282)","WEST FORDHAM ROAD",,,"0","0","0","0","0","0","0","0","Traffic Control Disregarded","Traffic Control Disregarded",,,,"4407679","Sedan","Sedan",,,
"2021-04-14T00:00:00.000","22:20","BRONX","10469","40.875793","-73.85465","
,  
(40.875793, -73.85465)",,,"3574      LACONIA AVENUE","0","0","0","0","0","0","0","0","Other Vehicular",,,,,"4407566","Sedan",,,,
"2021-04-16T00:00:00.000","6:30","QUEENS","11434","40.68657","-73.776146","
,  
(40.68657, -73.776146)","171 STREET","FOCH BOULEVARD",,"0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4408026","Sedan",,,,
"2021-04-14T00:00:00.000","17:30","BROOKLYN","11232","40.654705","-74.00731","
,  
(40.654705, -74.00731)",,,"976       3 AVENUE","0","0","0","0","0","0","0","0","Unspecified",,,,,"4407651","Sedan",,,,
"2021-04-14T00:00:00.000","9:50","BROOKLYN","11219","40.637054","-73.98643","
,  
(40.637054, -73.98643)","43 STREET","14 AVENUE",,"1","0","1","0","0","0","0","0","Unspecified",,,,,"4407296","Sedan",,,,
"2021-04-16T00:00:00.000","12:00",,,"40.6191","-74.159615","
,  
(40.6191, -74.159615)","ARLENE COURT","JULES DRIVE",,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","Unspecified",,,"4407826","Sedan","Sedan",,,
"2021-04-16T00:00:00.000","11:30",,,,,,"BROOKLYN BATTERY TUNNEL",,,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified",,,,"4408186","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-04-14T00:00:00.000","8:00",,,"40.734566","-73.72269","
,  
(40.734566, -73.72269)","CROSS ISLAND PARKWAY",,,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","Unspecified",,,"4407368","Bus","Sedan","Pick-up Truck",,
"2021-04-13T00:00:00.000","9:35","BROOKLYN","11211","40.714912","-73.94784","
,  
(40.714912, -73.94784)","LEONARD STREET","CONSELYEA STREET",,"1","0","0","0","0","0","1","0","Following Too Closely","Unspecified",,,,"4407804","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-04-14T00:00:00.000","6:10","QUEENS","11372","40.74734","-73.88673","
,  
(40.74734, -73.88673)","ROOSEVELT AVENUE","79 STREET",,"0","0","0","0","0","0","0","0","Pedestrian/Bicyclist/Other Pedestrian Error/Confusion","Unspecified",,,,"4407242","Station Wagon/Sport Utility Vehicle","Bike",,,
"2021-04-16T00:00:00.000","18:18","BROOKLYN","11205","40.6963","-73.97545","
,  
(40.6963, -73.97545)","PARK AVENUE","NORTH OXFORD STREET",,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4407858","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-04-16T00:00:00.000","9:40","BROOKLYN","11236","40.63598","-73.915146","
,  
(40.63598, -73.915146)",,,"756       EAST 79 STREET","1","0","1","0","0","0","0","0","Unspecified",,,,,"4407795","Sedan",,,,
"2021-04-14T00:00:00.000","12:00","QUEENS","11428","40.724358","-73.742516","
,  
(40.724358, -73.742516)","91 AVENUE","218 STREET",,"1","0","0","0","0","0","1","0","Traffic Control Disregarded","Unspecified",,,,"4407347","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2016-04-16T00:00:00.000","14:20","BROOKLYN","11214","40.586277","-73.9862","
,  
(40.586277, -73.9862)","WEST 17 STREET","BAY 50 STREET",,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4408059","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-04-16T00:00:00.000","1:30",,,"40.671932","-73.85165","
,  
(40.671932, -73.85165)","NORTH CONDUIT AVENUE",,,"0","0","0","0","0","0","0","0","Unsafe Lane Changing","Unspecified",,,,"4407715","Sedan",,,,
"2021-04-10T00:00:00.000","23:05","BROOKLYN","11236","40.650703","-73.920586","
,  
(40.650703, -73.920586)","RALPH AVENUE","SNYDER AVENUE",,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4408114","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-04-16T00:00:00.000","6:49","STATEN ISLAND","10305","40.61378","-74.07225","
,  
(40.61378, -74.07225)",,,"490       TOMPKINS AVENUE","0","0","0","0","0","0","0","0","Passing Too Closely","Passing Too Closely",,,,"4408312","Bus","Sedan",,,
"2021-04-15T00:00:00.000","22:15","QUEENS","11378","40.727375","-73.90313","
,  
(40.727375, -73.90313)","54 AVENUE","63 STREET",,"0","0","0","0","0","0","0","0","Unsafe Speed","Unspecified",,,,"4407922","Sedan","Sedan",,,
